                                                                20.09.2022 09:21
________________________________________________________________________________



Curve Name:
  !$PHBH p09
Curve Values:
          Index             Ts          Value
                          [°C]        [Wg^-1]
            778       -35,1683     -0,0413374
            779        -35,085     -0,0406201
            780       -35,0017      -0,041182
            781       -34,9183     -0,0414614
            782        -34,835     -0,0411484
            783       -34,7517     -0,0409868
            784       -34,6683     -0,0407406
            785        -34,585     -0,0404898
            786       -34,5016     -0,0402499
            787       -34,4183     -0,0400137
            788        -34,335     -0,0396864
            789       -34,2516      -0,039419
            790       -34,1683     -0,0391834
            791       -34,0849     -0,0386661
            792       -34,0016     -0,0394473
            793       -33,9183      -0,039506
            794        -33,835     -0,0395898
            795       -33,7516     -0,0392401
            796       -33,6683     -0,0389888
            797        -33,585     -0,0391479
            798       -33,5016     -0,0392179
            799       -33,4183     -0,0389527
            800        -33,335     -0,0385951
            801       -33,2516     -0,0385011
            802       -33,1683     -0,0382617
            803        -33,085     -0,0382903
            804       -33,0016     -0,0382114
            805       -32,9183     -0,0381032
            806        -32,835     -0,0383162
            807       -32,7516     -0,0380313
            808       -32,6683     -0,0376886
            809       -32,5849     -0,0373522
            810       -32,5016     -0,0371512
            811       -32,4183     -0,0372379
            812       -32,3349     -0,0372976
            813       -32,2516     -0,0371857
            814       -32,1683     -0,0369294
            815       -32,0849     -0,0369757
            816       -32,0016     -0,0370709
            817       -31,9183     -0,0366198
            818       -31,8349     -0,0366376
            819       -31,7516       -0,03657
            820       -31,6683     -0,0360873
            821       -31,5849     -0,0360439
            822       -31,5016     -0,0359599
            823       -31,4183      -0,035902
            824       -31,3349     -0,0360428
            825       -31,2516     -0,0356955
            826       -31,1683     -0,0355845
            827       -31,0849     -0,0358159
            828       -31,0016     -0,0356804
            829       -30,9182     -0,0348479
            830       -30,8349     -0,0347404
            831       -30,7516     -0,0346946
            832       -30,6683     -0,0350483
            833       -30,5849     -0,0344535
            834       -30,5016     -0,0344503
            835       -30,4182     -0,0345555
            836       -30,3349     -0,0346612
            837       -30,2516     -0,0338982
            838       -30,1682     -0,0336283
            839       -30,0849     -0,0340905
            840       -30,0016     -0,0342548
            841       -29,9182     -0,0341653
            842       -29,8349     -0,0341013
            843       -29,7516     -0,0340111
            844       -29,6682     -0,0339061
            845       -29,5849     -0,0332588
            846       -29,5016     -0,0331804
            847       -29,4182      -0,033002
            848       -29,3349     -0,0328008
            849       -29,2515     -0,0325733
            850       -29,1682     -0,0322882
            851       -29,0849     -0,0321424
            852       -29,0015     -0,0323577
            853       -28,9182     -0,0324022
            854       -28,8348     -0,0316953
            855       -28,7515     -0,0314496
            856       -28,6682     -0,0313231
            857       -28,5849     -0,0316388
            858       -28,5015       -0,03163
            859       -28,4182     -0,0317294
            860       -28,3349     -0,0316274
            861       -28,2515     -0,0315611
            862       -28,1682     -0,0315164
            863       -28,0849     -0,0314711
            864       -28,0015     -0,0314479
            865       -27,9182     -0,0312909
